Index,Snore_Data,RED,IR
5548,1140,23152,27456
5549,1914,23152,27459
5550,1115,23156,27467
5551,1697,23163,27474
5552,1140,23162,27477
5553,623,23164,27478
5554,102,23163,27483
5555,596,23167,27488
5556,-180,23167,27492
5557,-1494,23172,27496
5558,-2722,23179,27507
5559,-2250,23176,27515
5560,-2328,23180,27527
5561,-3146,23190,27537
5562,-3983,23188,27535
5563,-5036,23190,27546
5564,-4650,23185,27536
5565,-3730,23185,27528
5566,-4760,23182,27526
5567,-5795,23180,27523
5568,-4561,23179,27517
5569,-4011,23177,27513
5570,-4872,23182,27514
5571,-5272,23177,27511
5572,-5496,23176,27514
5573,-4323,23177,27513
5574,-2482,23176,27507
5575,-3554,23175,27518
5576,1986,23176,27520
5577,3522,23179,27522
5578,4844,23184,27529
5579,4591,23190,27533
5580,5097,23185,27537
5581,5449,23192,27544
5582,5580,23189,27539
5583,6550,23190,27547
5584,7659,23196,27556
5585,7572,23201,27561
5586,5900,23194,27561
5587,6360,23199,27571
5588,7607,23204,27577
5589,7045,23201,27579
5590,6654,23206,27581
5591,5844,23209,27588
5592,3315,23210,27587
5593,2668,23213,27595
5594,3094,23216,27604
5595,2368,23213,27597
5596,2275,23220,27614
5597,2736,23221,27609
5598,2627,23218,27610
5599,3041,23222,27615
5600,1871,23220,27612
5601,190,23221,27612
5602,1392,23223,27613
5603,2276,23222,27607
5604,395,23211,27594
5605,579,23207,27578
5606,409,23195,27543
5607,716,23186,27521
5608,2446,23174,27487
5609,1185,23163,27462
5610,-295,23151,27446
5611,-228,23148,27430
5612,1335,23143,27414
5613,2071,23142,27400
5614,426,23140,27396
5615,514,23135,27401
5616,54,23139,27404
5617,-774,23139,27403
5618,62,23139,27402
5619,-1244,23141,27404
5620,-377,23142,27406
5621,915,23140,27406
5622,1581,23133,27407
5623,1571,23136,27407
5624,4982,23139,27404
5625,5360,23144,27419
5626,6487,23140,27415
5627,6733,23145,27427
5628,6309,23150,27435
5629,6067,23153,27444
5630,6181,23153,27454
5631,6971,23158,27455
5632,5747,23160,27466
5633,5038,23158,27458
5634,4761,23159,27465
5635,4133,23162,27460
5636,2882,23156,27454
5637,2173,23158,27456
5638,2602,23151,27452
5639,2014,23160,27451
5640,2345,23151,27448
5641,1855,23153,27452
5642,2482,23157,27449
5643,2388,23160,27451
5644,2064,23155,27448
5645,2747,23157,27453
5646,4458,23155,27458
5647,5072,23161,27463
5648,4166,23163,27467
5649,4618,23164,27468
5650,5045,23168,27468
5651,4839,23163,27476
5652,3613,23167,27482
5653,4456,23174,27487
5654,4786,23174,27491
5655,4380,23171,27492
5656,4300,23182,27505
5657,4564,23187,27501
5658,3440,23178,27511
5659,2623,23185,27520
5660,2031,23191,27523
5661,840,23187,27529
5662,48,23186,27538
5663,270,23195,27537
5664,929,23194,27548
5665,581,23205,27556
5666,-461,23203,27561
5667,365,23205,27561
5668,815,23199,27569
5669,-832,23206,27567
5670,-916,23207,27561
5671,-1814,23195,27553
5672,-2812,23194,27537
5673,-2382,23177,27508
5674,-2874,23170,27478
5675,-3232,23159,27448
5676,-2934,23145,27425
5677,-1138,23138,27399
5678,-2005,23130,27380
5679,-2642,23126,27372
5680,-2110,23122,27359
5681,-1729,23121,27351
5682,-1695,23119,27354
5683,-1440,23120,27356
5684,-1524,23122,27359
5685,-1658,23121,27365
5686,-1840,23128,27364
5687,-198,23131,27368
5688,-2324,23128,27370
5689,-1380,23135,27373
5690,-1329,23131,27374
5691,-2823,23134,27379
5692,-2397,23135,27380
5693,-2177,23140,27382
5694,-1879,23138,27395
5695,86,23143,27404
5696,613,23149,27415
5697,-229,23152,27426
5698,-1116,23155,27431
5699,-529,23156,27437
5700,-766,23159,27437
5701,119,23161,27441
5702,1103,23155,27437
5703,521,23151,27434
5704,399,23150,27428
5705,732,23150,27424
5706,-236,23147,27416
5707,-997,23148,27422
5708,1284,23149,27420
5709,518,23150,27422
5710,-843,23151,27424
5711,-362,23155,27425
5712,-218,23157,27431
5713,154,23156,27430
5714,269,23159,27447
5715,-1328,23165,27450
5716,-1644,23169,27453
5717,-2999,23166,27458
5718,-2105,23170,27468
5719,-1381,23171,27473
5720,-2238,23175,27485
5721,-1632,23180,27494
5722,-1505,23180,27500
5723,-17,23187,27507
5724,163,23188,27512
5725,391,23187,27513
5726,397,23194,27525
5727,-46,23197,27521
5728,251,23197,27533
5729,-816,23201,27534
5730,-1364,23198,27537
5731,-3188,23198,27538
5732,-3236,23199,27538
5733,-2957,23198,27549
5734,-2290,23204,27550
5735,-435,23205,27551
5736,-1263,23209,27560
5737,-2131,23211,27566
5738,-151,23216,27567
5739,1107,23210,27571
5740,734,23217,27585
5741,287,23217,27579
5742,692,23221,27593
5743,1286,23225,27601
5744,603,23227,27594
5745,1294,23223,27596
5746,1870,23217,27585
5747,1222,23209,27565
5748,1370,23198,27536
5749,2181,23187,27505
5750,1416,23171,27465
5751,3570,23163,27440
5752,2101,23155,27421
5753,1198,23142,27394
5754,-98,23135,27387
5755,48,23137,27378
5756,1071,23136,27375
5757,797,23132,27368
5758,-505,23137,27379
5759,-1494,23143,27384
5760,-1562,23142,27383
5761,-748,23143,27392
5762,-1160,23141,27394
5763,-2303,23150,27402
5764,-1492,23145,27399
5765,-1972,23153,27405
5766,-2612,23144,27410
5767,-2835,23151,27409
5768,-3081,23149,27409
5769,-3464,23151,27417
5770,-3238,23154,27425
5771,-3770,23159,27428
5772,-3747,23161,27431
5773,-3726,23164,27448
5774,-4898,23165,27449
5775,-4600,23170,27455
5776,-5154,23166,27464
5777,-4932,23168,27455
5778,-4020,23169,27452
5779,-3652,23164,27451
5780,-2149,23163,27450
5781,2092,23166,27442
5782,4541,23160,27445
5783,5101,23163,27437
5784,4069,23162,27444
5785,2934,23161,27440
5786,3934,23165,27452
5787,4329,23161,27451
5788,2845,23170,27461
5789,1784,23176,27467
5790,1936,23175,27470
5791,2762,23175,27475
5792,1643,23180,27489
5793,2454,23182,27492
5794,2197,23184,27502
5795,1157,23188,27509
5796,1121,23188,27515
5797,1013,23195,27517
5798,-299,23193,27523
5799,-876,23194,27537
5800,244,23208,27542
5801,687,23203,27541
5802,-1401,23204,27558
5803,-796,23210,27559
5804,-650,23212,27566
5805,1735,23208,27573
5806,522,23219,27576
5807,433,23220,27579
5808,-268,23219,27586
5809,387,23219,27591
5810,341,23221,27597
5811,-1369,23224,27604
5812,-276,23228,27606
5813,-455,23235,27611
5814,-397,23230,27606
5815,-920,23233,27612
5816,-1620,23223,27595
5817,-335,23219,27575
5818,-752,23201,27547
5819,-779,23195,27522
5820,-536,23184,27494
5821,90,23176,27476
5822,-604,23168,27456
5823,226,23166,27450
5824,2069,23157,27438
5825,487,23156,27435
5826,362,23163,27435
5827,975,23162,27441
5828,768,23164,27447
5829,1219,23172,27444
5830,529,23166,27455
5831,897,23171,27462
5832,-820,23175,27461
5833,-1759,23173,27462
5834,-1004,23170,27470
5835,-653,23171,27473
5836,384,23177,27473
5837,-274,23174,27474
5838,-1182,23174,27482
5839,-1676,23179,27485
5840,-1115,23183,27489
5841,-1914,23181,27494
5842,-3238,23185,27507
5843,-1791,23192,27509
5844,-2903,23188,27514
5845,-1895,23193,27515
5846,-2214,23198,27521
5847,-3620,23195,27524
5848,-2616,23192,27524
5849,-3358,23191,27524
5850,-2440,23192,27520
5851,-1984,23193,27517
5852,-3081,23191,27522
5853,-1445,23191,27520
5854,-1294,23194,27515
5855,-1699,23192,27524
5856,-1447,23196,27528
5857,-802,23196,27535
5858,-1404,23198,27539
5859,-1481,23204,27538
5860,-2438,23205,27547
5861,-3056,23205,27550
5862,-2863,23211,27556
5863,-1871,23211,27565
5864,4351,23212,27571
5865,3266,23217,27577
5866,2550,23221,27586
5867,2379,23224,27589
5868,2372,23227,27595
5869,4015,23231,27600
5870,4171,23230,27611
5871,3818,23238,27618
5872,3912,23237,27625
5873,4825,23242,27630
5874,5720,23242,27635
5875,3837,23244,27644
5876,4412,23241,27645
5877,6581,23255,27659
5878,6779,23251,27658
5879,5611,23254,27671
5880,3594,23253,27660
5881,2826,23247,27654
5882,4532,23243,27642
5883,4116,23232,27613
5884,5997,23222,27593
5885,4624,23213,27574
5886,2943,23202,27550
5887,3465,23200,27534
5888,5158,23199,27523
5889,2654,23190,27511
5890,1986,23189,27508
5891,4331,23189,27513
5892,3428,23192,27515
5893,3277,23192,27517
5894,4546,23190,27520
5895,3584,23195,27525
5896,2058,23197,27531
5897,2464,23201,27537
5898,3809,23201,27533
5899,2703,23198,27539
5900,3203,23199,27538
5901,2458,23198,27546
5902,2757,23202,27545
5903,5296,23205,27553
5904,5037,23202,27553
5905,4207,23208,27562
5906,5244,23212,27569
5907,5955,23214,27575
5908,5605,23219,27588
5909,3961,23218,27586
5910,5169,23225,27597
5911,7296,23220,27594
5912,-2490,23226,27602
5913,-3799,23225,27598
5914,-3123,23225,27593
5915,-1175,23219,27597
5916,-279,23221,27594
5917,-1291,23224,27603
5918,-720,23223,27603
5919,-890,23227,27607
5920,375,23226,27607
5921,677,23231,27619
5922,-1456,23227,27619
5923,-1285,23232,27623
5924,326,23234,27633
5925,-1954,23235,27629
5926,-3370,23236,27632
5927,-3511,23237,27635
5928,-3524,23237,27638
5929,-5309,23237,27648
5930,-6636,23242,27648
5931,-5886,23239,27646
5932,-7018,23243,27656
5933,-7140,23240,27657
5934,-7023,23242,27669
5935,-7942,23247,27671
5936,-7144,23248,27675
5937,-5033,23251,27674
5938,-6129,23256,27687
5939,-5522,23260,27689
5940,-3654,23256,27697
5941,-1939,23262,27704
5942,-2674,23261,27701
5943,-3157,23265,27711
5944,-2083,23262,27700
5945,-902,23259,27695
5946,-1341,23252,27672
5947,-627,23235,27650
5948,690,23227,27632
5949,-437,23222,27606
5950,953,23212,27591
5951,1170,23212,27580
5952,2066,23209,27570
5953,1825,23208,27570
5954,2936,23209,27567
5955,2382,23210,27572
5956,3019,23210,27575
5957,3949,23214,27578
5958,4566,23209,27580
5959,3052,23211,27582
5960,1414,23212,27581
5961,248,23210,27580
5962,-117,23204,27578
5963,824,23199,27578
5964,1825,23205,27577
5965,1874,23203,27584
5966,1915,23204,27588
5967,3034,23212,27595
5968,4112,23214,27601
5969,3256,23216,27606
5970,3019,23222,27617
5971,2425,23226,27628
5972,2816,23228,27629
5973,3448,23229,27633
5974,1460,23228,27631
5975,1569,23226,27630
5976,-5018,23225,27630
5977,-5685,23226,27626
5978,-4592,23226,27632
5979,-5501,23222,27631
5980,-4785,23228,27637
5981,-5514,23225,27626
5982,-5842,23226,27629
5983,-5134,23229,27632
5984,-5366,23229,27635
5985,-5279,23229,27639
5986,-4916,23233,27645
5987,-4669,23235,27650
5988,-4225,23236,27655
5989,-5978,23235,27662
5990,-5918,23239,27664
5991,-4131,23247,27669
5992,-2244,23240,27679
5993,-1252,23247,27682
5994,-2612,23254,27686
5995,-2729,23248,27691
5996,-1041,23253,27698
5997,-1883,23255,27700
5998,-1683,23257,27707
5999,-824,23253,27710
6000,-478,23262,27716
6001,256,23265,27719
6002,-944,23265,27726
6003,-678,23266,27734
6004,31,23271,27739
6005,-1540,23271,27740
6006,-821,23270,27744
6007,-1775,23275,27752
6008,4097,23278,27755
6009,3458,23285,27766
6010,4063,23277,27766
6011,3950,23277,27757
6012,3028,23274,27737
6013,3495,23261,27716
6014,3356,23250,27692
6015,3220,23248,27676
6016,4014,23239,27647
6017,4213,23231,27641
6018,3128,23227,27633
6019,2750,23226,27623
6020,3109,23231,27620
6021,1968,23222,27627
6022,1565,23229,27625
6023,2705,23230,27632
6024,1414,23229,27639
6025,248,23231,27635
6026,-117,23232,27643
6027,824,23230,27644
6028,1825,23232,27651
6029,1874,23238,27653
6030,1915,23237,27658
6031,3034,23237,27661
6032,4112,23238,27668
6033,3256,23245,27675
6034,3019,23245,27679
6035,2425,23252,27692
6036,2816,23255,27699
6037,3448,23255,27702
6038,1460,23261,27715
6039,1569,23261,27715
6040,534,23262,27721
6041,641,23262,27714
6042,-177,23264,27716
6043,-1399,23255,27718
6044,-131,23259,27717
6045,1302,23260,27705
6046,-905,23258,27710
6047,-1628,23254,27710
6048,-2332,23258,27712
6049,-1557,23263,27706
6050,-903,23253,27712
6051,-1612,23260,27720
6052,-275,23260,27715
6053,-402,23265,27722
6054,-147,23268,27721
6055,386,23269,27730
6056,17543,23268,27737
6057,-11906,23262,27738
6058,-13138,23271,27748
6059,9687,23275,27756
6060,8822,23277,27754
6061,-20270,23280,27769
6062,-13477,23281,27771
6063,1374,23286,27773
6064,5718,23286,27781
6065,6600,23286,27782
6066,6668,23291,27788
6067,-28,23287,27789
6068,-15999,23290,27797
6069,-11917,23293,27796
6070,-5765,23293,27802
6071,-7347,23292,27807
6072,823,23298,27808
6073,1034,23305,27815
6074,199,23306,27817
6075,1303,23301,27820
6076,-1872,23307,27823
6077,-2948,23303,27826
6078,-2359,23302,27826
6079,-1050,23303,27830
6080,-4936,23306,27825
6081,-354,23301,27839
6082,-4604,23301,27835
6083,-160,23305,27844
6084,378,23308,27846
6085,-2643,23309,27849
6086,2550,23314,27847
6087,-197,23312,27861
6088,2271,23319,27864
6089,-1987,23320,27862
6090,-572,23321,27871
6091,1404,23318,27874
6092,1415,23324,27882
6093,-6257,23323,27884
6094,2234,23319,27893
6095,3638,23324,27892
6096,-1497,23325,27901
6097,2360,23335,27905
6098,3052,23327,27911
6099,4519,23341,27920
6100,-183,23340,27916
6101,9934,23336,27926
6102,-5243,23341,27922
6103,10047,23336,27920
6104,1745,23330,27900
6105,1181,23318,27879
6106,2984,23310,27846
6107,2662,23298,27815
6108,2005,23288,27793
6109,3198,23281,27773
6110,1448,23271,27761
6111,2604,23273,27752
6112,6147,23266,27755
6113,1508,23271,27755
6114,1531,23275,27763
6115,748,23279,27761
6116,3097,23280,27778
6117,2914,23283,27786
6118,287,23283,27786
6119,-296,23287,27795
6120,2879,23288,27800
6121,3502,23286,27803
6122,2230,23293,27804
6123,1123,23288,27806
6124,-572,23292,27810
6125,4500,23291,27809
6126,2883,23296,27813
6127,917,23297,27817
6128,-2697,23299,27825
6129,-1560,23301,27825
6130,-1046,23300,27837
6131,4527,23299,27841
6132,-4741,23302,27841
6133,3549,23301,27841
6134,-24,23305,27844
6135,-2531,23302,27842
6136,12445,23296,27844
6137,-15676,23301,27843
6138,13427,23300,27840
6139,-11109,23300,27838
6140,8337,23300,27838
6141,2570,23308,27842
6142,-9367,23306,27847
6143,-8904,23301,27847
6144,9886,23310,27847
6145,-6296,23307,27859
6146,6413,23309,27861
6147,-4511,23306,27864
6148,-1464,23314,27869
6149,-1052,23312,27871
6150,-18647,23311,27879
6151,-3744,23319,27881
6152,-3334,23322,27889
6153,-646,23319,27892
6154,3786,23324,27898
6155,2271,23328,27897
6156,-1164,23325,27911
6157,-1658,23331,27914
6158,-2946,23327,27911
6159,4907,23330,27919
6160,2669,23330,27924
6161,-570,23334,27929
6162,1424,23339,27929
6163,-1438,23342,27939
6164,129,23339,27943
6165,3664,23345,27945
6166,-1179,23342,27944
6167,1038,23341,27950
6168,1801,23341,27956
6169,-46,23346,27961
6170,-3686,23347,27963
6171,-2243,23345,27961
6172,707,23349,27967
6173,-1618,23350,27970
6174,-3130,23351,27971
6175,-3636,23346,27968
6176,-1243,23352,27982
6177,-1448,23357,27983
6178,-976,23358,27985
6179,-1080,23360,27995
6180,-1721,23360,27997
6181,-2559,23361,27993
6182,2223,23364,28002
6183,-659,23370,28008
6184,1272,23369,28011
6185,1439,23372,28014
6186,-9105,23371,28024
6187,13764,23377,28031
6188,-7726,23376,28032
6189,-10107,23378,28032
6190,4625,23373,28023
6191,7618,23364,28008
6192,-8057,23355,27983
6193,2873,23344,27965
6194,-3963,23338,27936
6195,6675,23330,27910
6196,1758,23323,27899
6197,-3081,23315,27877
6198,7816,23313,27875
6199,-10671,23315,27869
6200,-3066,23314,27873
6201,437,23312,27873
6202,1596,23315,27879
6203,-149,23319,27886
6204,3251,23325,27895
6205,1826,23323,27898
6206,-626,23330,27899
6207,4294,23325,27904
6208,1345,23328,27906
6209,2035,23326,27913
6210,2821,23333,27909
6211,974,23330,27915
6212,17,23324,27916
6213,2785,23331,27924
6214,3201,23335,27924
6215,4293,23333,27936
6216,-3334,23339,27941
6217,-646,23338,27945
6218,3786,23334,27946
6219,2271,23334,27952
6220,-1164,23342,27951
6221,-1658,23337,27949
6222,-2946,23340,27945
6223,4907,23337,27939
6224,2669,23334,27939
6225,-570,23334,27933
6226,1424,23328,27940
6227,-1438,23334,27943
6228,129,23335,27943
6229,3664,23338,27939
6230,-1179,23335,27941
6231,1038,23338,27942
6232,1031,23342,27945
6233,4380,23340,27949
6234,-5470,23340,27955
6235,9983,23339,27957
6236,-1130,23344,27959
6237,-3289,23348,27961
6238,9175,23342,27968
6239,2240,23347,27970
6240,-555,23353,27974
6241,5349,23349,27984
6242,5796,23348,27984
6243,9152,23354,27989
6244,5428,23357,27990
6245,5862,23357,27994
6246,10695,23360,28002
6247,-5079,23362,28002
6248,4588,23362,28014
6249,9950,23359,28020
6250,7094,23367,28017
6251,-322,23371,28022
6252,2580,23367,28029
6253,5978,23370,28029
6254,7288,23374,28028
6255,1392,23377,28035
6256,-1492,23371,28038
6257,-600,23376,28041
6258,9340,23374,28050
6259,-4186,23384,28049
6260,10101,23380,28049
6261,682,23377,28054
6262,-54,23379,28057
6263,-8256,23378,28066
6264,3899,23382,28066
6265,3669,23380,28069
6266,-1307,23388,28072
6267,-596,23388,28074
6268,3198,23389,28080
6269,1824,23390,28083
6270,-2694,23392,28085
6271,-2742,23390,28086
6272,1450,23393,28090
6273,419,23389,28084
6274,2241,23378,28066
6275,-2209,23368,28044
6276,-3854,23359,28009
6277,5403,23348,27979
6278,3955,23333,27963
6279,2670,23330,27944
6280,1149,23322,27921
6281,-2798,23322,27923
6282,3591,23326,27917
6283,19,23328,27913
6284,-2108,23323,27921
6285,2963,23331,27931
6286,-1967,23329,27938
6287,-4718,23332,27947
6288,-6102,23335,27950
6289,-9014,23338,27954
6290,-4278,23335,27961
6291,-793,23341,27965
6292,-3986,23339,27968
6293,-2730,23338,27971
6294,-3736,23347,27976
6295,-1033,23350,27979
6296,8154,23342,27982
6297,7974,23347,27988
6298,6389,23350,27997
6299,9530,23354,27998
6300,8258,23350,28001
6301,215,23356,28005
6302,3936,23356,28007
6303,6465,23355,28007
6304,4906,23356,28006
6305,6223,23351,27995
6306,3493,23351,27999
6307,3601,23347,27999
6308,8357,23350,28001
6309,2556,23349,27991
6310,2069,23350,27990
6311,3164,23348,27997
6312,4588,23353,27999
6313,9950,23354,27991
6314,7094,23349,27999
6315,-322,23353,28000
6316,2580,23357,28001
6317,5978,23354,28006
6318,7288,23355,28013
6319,1392,23358,28020
6320,-1492,23358,28021
6321,-600,23364,28031
6322,9340,23365,28025
6323,-4186,23366,28038
6324,10101,23367,28033
6325,682,23369,28046
6326,-54,23367,28045
6327,-8256,23370,28055
6328,32204,23373,28052
6329,-23013,23373,28059
6330,9888,23373,28062
6331,6934,23372,28068
6332,-1967,23376,28075
6333,3453,23380,28066
6334,1350,23377,28079
6335,-7963,23380,28075
6336,9904,23380,28081
6337,-4741,23387,28086
6338,-2354,23378,28086
6339,10996,23383,28091
6340,-19099,23383,28085
6341,28272,23384,28097
6342,-24670,23384,28097
6343,4550,23393,28103
6344,-2135,23387,28102
6345,318,23386,28105
6346,-5238,23392,28107
6347,-9763,23393,28113
6348,-364,23394,28115
6349,2456,23393,28121
6350,-10419,23400,28132
6351,-5488,23400,28130
6352,-8875,23402,28127
6353,-1611,23401,28138
6354,-10003,23402,28136
6355,1928,23397,28125
6356,-11727,23387,28109
6357,-1333,23379,28083
6358,1798,23368,28045
6359,-13246,23356,28014
6360,-13506,23346,27992
6361,-11810,23336,27967
6362,-12271,23331,27957
6363,-5452,23325,27947
6364,-7484,23325,27938
6365,-14958,23326,27934
6366,-6609,23321,27943
6367,-8326,23328,27952
6368,-2561,23333,27955
6369,-2270,23335,27961
6370,-13016,23332,27972
6371,-5287,23340,27980
6372,-3540,23343,27987
6373,-5946,23338,27990
6374,-4867,23346,27992
6375,-6974,23346,27989
6376,-1479,23344,27990
6377,1113,23345,27994
6378,-9275,23347,27998
6379,-7463,23342,28009
6380,600,23349,28016
6381,-3843,23350,28018
6382,1792,23353,28020
6383,-1474,23357,28025
6384,-2281,23355,28024
6385,2122,23353,28021
6386,455,23355,28022
6387,-289,23350,28019
6388,2657,23350,28017
6389,-1704,23349,28008
6390,5878,23350,28007
6391,4204,23343,28005
6392,1136,23344,28008
6393,3143,23350,28005
6394,7236,23346,28007
6395,7247,23343,28013
6396,-2535,23349,28009
6397,-52,23350,28011
6398,1463,23350,28015
6399,4732,23353,28024
6400,5935,23355,28027
6401,-4343,23356,28025
6402,-3587,23352,28038
6403,1097,23356,28037
6404,4109,23359,28043
6405,3060,23363,28048
6406,-6681,23366,28050
6407,-109,23363,28055
6408,-175,23363,28058
6409,-1437,23373,28066
6410,-3342,23368,28065
6411,-3939,23369,28078
6412,4914,23374,28078
6413,-3396,23374,28082
6414,1786,23373,28083
6415,498,23371,28090
6416,150,23374,28095
6417,8072,23378,28094
6418,2928,23377,28097
6419,-636,23379,28099
6420,-463,23379,28101
6421,-3177,23384,28104
6422,4767,23384,28112
6423,671,23382,28114
6424,-4084,23393,28120
6425,3372,23387,28119
6426,3906,23387,28121
6427,-1749,23391,28128
6428,374,23389,28131
6429,-2215,23389,28130
